시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001565,서울문영여자중학교,3,사립,N,,0,73,0,85,0,95,0,0,0,0,0,253,253,,N,단설,주간,19360929,19260401,1162010100,서울특별시 관악구 봉천동,1695번지.,151722,8833,서울특별시 관악구 관악로 85,(봉천동),37.473907,126.951521,02-871-8921,02-886-8194,http://smy.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001566,성남중학교,3,사립,N,,183,0,212,0,213,0,0,0,0,0,608,0,608,,N,단설,주간,19380425,19380425,1159010800,서울특별시 동작구 대방동,375-1번지.,156809,6946,서울특별시 동작구 대방동길 74,(대방동),37.504442,126.927423,02-815-1332,02-822-8315,http://sungnam.sen.ms.kr,남,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001567,성보중학교,3,사립,N,,62,60,74,61,91,92,0,0,0,0,227,213,440,,N,단설,주간,19820531,19811231,1162010200,서울특별시 관악구 신림동,1690번지.,08770,8773,서울특별시 관악구 남부순환로156길 39,성보중학교 (신림동),37.480339,126.921761,02-818-9700,02-851-8161,http://sungbo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001568,신관중학교,3,공립,N,,44,35,38,37,37,29,1,0,0,0,120,101,221,,N,단설,주간,19840427,19840301,1162010200,서울특별시 관악구 신림동,산168번지.,151853,8781,서울특별시 관악구 신림로48길 17-16,", (신림동 신관중학교)",37.480225,126.934289,02-885-6893,02-872-4057,http://shingwan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001569,삼성중학교,3,공립,N,,32,47,40,49,35,56,6,1,0,0,113,153,266,,N,단설,주간,19700801,19701002,1162010200,서울특별시 관악구 신림동,220-1.,151858,8816,서울특별시 관악구 신림로3가길 39-24,"(신림동,삼성중학교)",37.4676062585341,126.942511970107,"02-871-6242,6243",02-884-8974,http://samsung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001570,신림중학교,3,공립,N,,74,24,71,37,62,47,2,0,0,0,209,108,317,,N,단설,주간,19720513,19731229,1162010200,서울특별시 관악구 신림동,134번지.,151856,8841,서울특별시 관악구 신림로 40,"(신림동,신림중학교)",37.470424,126.944953,02-882-1929,02-872-4858,http://shillim.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001571,영등포중학교,3,공립,N,,37,37,36,21,34,33,3,2,0,0,110,93,203,,N,단설,주간,19060407,19060407,1159010800,서울특별시 동작구 대방동,13-2.,156807,6933,서울특별시 동작구 등용로8길 5,", 영등포중학교 (대방동)",37.507427,126.933516,02-815-6572,02-816-0992,http://yeongdeungpo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001572,인헌중학교,3,공립,N,,87,58,71,83,70,81,0,0,0,0,228,222,450,,N,단설,주간,19710520,19710116,1162010100,서울특별시 관악구 봉천동,인헌중학교.,151050,8795,서울특별시 관악구 인헌9길 35,", 인헌중학교 (봉천동)",37.4726005224031,126.968830315641,02-877-6760,02-885-5564,http://inhun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001573,장승중학교,3,공립,N,,80,104,81,112,93,125,6,2,0,0,260,343,603,,N,단설,주간,19850424,19850424,1159010200,서울특별시 동작구 상도동,175-1번지.,,6963,서울특별시 동작구 장승배기로10가길 25,", 장승중학교 (상도동)",37.5031484029589,126.940833552136,02-812-4416,02-822-1618,https://jangseung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001575,중앙대학교사범대학부속중학교,3,사립,N,,65,141,72,141,79,127,0,0,0,0,216,409,625,,N,부속,주간,19340415,19340415,1159010500,서울특별시 동작구 흑석동,86번지.,156859,6980,서울특별시 동작구 서달로 124,", 중앙대학교사범대학부속중학교 (흑석동)",37.5036291488816,126.961733144345,02-827-9114,02-817-9018,http://cau.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001696,공릉중학교,3,공립,N,,87,112,126,104,140,126,3,2,0,0,356,344,700,,N,단설,주간,19850430,19841208,1135010300,서울특별시 노원구 공릉동,250번지 (화랑대역길 22).,139242,1823,서울특별시 노원구 노원로1길 42,"(공릉동,공릉중학교)",37.6222273269472,127.083601117177,02-971-5212,02-948-2717,http://kongrung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001697,광운중학교,3,사립,N,,96,0,107,0,125,0,0,0,0,0,328,0,328,,N,병설,주간,19650520,19641207,1135010200,서울특별시 노원구 월계동,500번지.,01890,1890,서울특별시 노원구 광운로1길 24,"(월계동,광운중학교)",37.621108,127.055807,02-942-2293,02-942-2373,http://kwangwoon.sen.ms.kr,남,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001698,노곡중학교,3,공립,N,,54,64,52,49,68,73,2,2,0,0,176,188,364,,N,단설,주간,19890506,19881219,1132010700,서울특별시 도봉구 창동,32.,132044,1419,서울특별시 도봉구 노해로70길 95,"(창동,노곡중학교)",37.648795,127.05354,02-996-5232,02-996-5260,http://nogok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001699,노원중학교,3,공립,N,,70,63,80,76,82,73,3,1,0,0,235,213,448,,N,단설,주간,19890504,19881224,1135010500,서울특별시 노원구 상계동,743번지.,139830,1764,서울특별시 노원구 동일로213길 26,"(상계동,노원중학교)",37.649085,127.059726,02-3391-6921,02-934-9953,http://nowon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001700,노일중학교,3,공립,N,,60,48,71,71,65,75,0,0,0,0,196,194,390,,N,단설,주간,19950504,19950301,1135010500,서울특별시 노원구 상계동,1044.,139837,1613,서울특별시 노원구 동일로231길 24,", 노일중학교 (상계동)",37.6734085,127.0537895,02-3391-0092,02-938-9951,http://www.noil.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001701,녹천중학교,3,공립,N,,43,92,63,93,68,86,5,1,0,0,179,272,451,,N,단설,주간,19950506,19950110,1135010200,서울특별시 노원구 월계동,321-7번지.,139842,1905,서울특별시 노원구 월계로 376,(월계동),37.631806,127.0622792,02-978-4592,02-978-4594,http://nokcheon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001702,도봉중학교,3,공립,N,,71,61,62,51,91,62,1,2,0,0,225,176,401,,N,단설,주간,19711025,19710901,1132010800,서울특별시 도봉구 도봉동,622-40번지.,132012,1329,서울특별시 도봉구 마들로 671,"(도봉동,도봉중학교)",37.6708831225488,127.045869842446,02-954-4117,02-955-9112,http://dobong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001703,방학중학교,3,공립,N,,62,67,73,56,61,72,5,2,0,0,201,197,398,,N,단설,주간,19820415,19820117,1132010600,서울특별시 도봉구 방학동,313번지.,132020,1358,서울특별시 도봉구 시루봉로 188,", 방학중학교 (방학동)",37.6654496872601,127.030860260985,02-956-8343,02-955-6260,http://banghak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001704,백운중학교,3,공립,N,,72,62,103,70,111,77,5,3,0,0,291,212,503,,N,단설,주간,19920506,19920301,1132010500,서울특별시 도봉구 쌍문동,68-2번지.,132862,1432,서울특별시 도봉구 도봉로129길 50,(쌍문동),37.6564060092399,127.035906342661,02-998-4035,02-998-4034,http://baekwoon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001705,북서울중학교,3,공립,N,,65,63,84,70,83,71,0,0,0,0,232,204,436,,N,단설,주간,19851208,19841208,1132010800,서울특별시 도봉구 도봉동,585번지.,132816,1305,서울특별시 도봉구 도봉로169가길 33,(도봉동),37.681245,127.042944,02-956-1004,02-955-8290,https://bukseoul.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001706,불암중학교,3,공립,N,,168,146,189,169,203,170,0,0,0,0,560,485,1045,,N,단설,주간,19930301,19921227,1135010400,서울특별시 노원구 하계동,288-3번지.,139231,1747,서울특별시 노원구 한글비석로5길 45,", 불암중학교 (하계동)",37.6457353820975,127.073456735993,02-975-4047,02-948-3098,http://bulam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001707,상경중학교,3,공립,N,,82,70,81,77,99,105,5,2,0,0,267,254,521,,N,단설,주간,19890427,19881224,1135010500,서울특별시 노원구 상계동,653번지.,139823,1619,서울특별시 노원구 동일로227길 61,"(상계동, 상경중학교)",37.6671497567717,127.053706328894,02-939-3951,02-933-7565,https://sanggyung.sen.ms.kr/,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001708,상계제일중학교,3,공립,N,,90,73,99,74,90,96,5,4,0,0,284,247,531,,N,단설,주간,19710116,19710116,1135010600,서울특별시 노원구 중계동,132번지.,139856,1716,서울특별시 노원구 덕릉로86길 29-15,", 상계제일중학교 (중계동)",37.6610743433259,127.078077720529,02-930-3543,02-937-0026,http://sanggyejeil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001709,상계중학교,3,공립,N,,83,69,95,87,74,92,9,5,0,0,261,253,514,,N,단설,주간,19860501,19860301,1135010500,서울특별시 노원구 상계동,195-5.,139816,1705,서울특별시 노원구 노원로 398,"(상계동, 상계중학교)",37.652222,127.068915,02-936-6450,02-933-9025,http://sanggye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001710,상명중학교,3,사립,N,,135,113,150,136,151,126,0,0,0,0,436,375,811,,N,단설,주간,19371201,19371201,1135010600,서울특별시 노원구 중계동,515.,139220,1758,서울특별시 노원구 덕릉로 553,", 상명중학교 (중계동)",37.649236,127.067678,02-971-6213,02-971-6216,http://sangmyung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001711,상원중학교,3,공립,N,,65,63,81,62,70,73,0,0,0,0,216,198,414,,N,단설,주간,19930607,19930115,1135010500,서울특별시 노원구 상계동,632번지.,139209,1670,서울특별시 노원구 수락산로 182,(상계동),37.6715412,127.0595562,02-930-0761,02-930-0764,http://sangwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001712,선덕중학교,3,사립,N,,131,98,130,93,139,108,0,0,0,0,400,299,699,,N,단설,주간,19790915,19790131,1132010500,서울특별시 도봉구 쌍문동,263번지.,132715,1375,서울특별시 도봉구 시루봉로 53,", 선덕중학교 (쌍문동)",37.6550787254627,127.0261507392,02-993-4112,02-992-0239,http://sunduck.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001713,수락중학교,3,공립,N,,65,73,63,81,89,79,8,1,0,0,225,234,459,,N,단설,주간,20020504,20020301,1135010500,서울특별시 노원구 상계동,1254번지.,139838,1602,서울특별시 노원구 동일로 1729,", 수락중학교 (상계동)",37.6831434318216,127.054810716572,02-2092-1900,02-3392-2074,http://surak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001714,신도봉중학교,3,공립,N,,99,68,92,67,95,80,3,3,0,0,289,218,507,,N,단설,주간,19681001,19680806,1132010500,서울특별시 도봉구 쌍문동,94-1번지.,132030,1443,서울특별시 도봉구 도봉로115길 16,(쌍문동),37.649203,127.033164,02-992-3462,02-992-3468,http://sindobong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001715,신방학중학교,3,공립,N,,71,55,73,64,82,81,0,0,0,0,226,200,426,,N,단설,주간,19940504,19940105,1132010600,서울특별시 도봉구 방학동,307-1번지.,132830,1359,서울특별시 도봉구 시루봉로 156,", 신방학중학교 (방학동)",37.664177,127.029473,02-956-8234,02-956-2845,http://sbh.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001716,신상중학교,3,공립,N,,52,49,51,56,70,63,0,0,0,0,173,168,341,,N,단설,주간,19880504,19880202,1135010500,서울특별시 노원구 상계동,754-4 (느티울 2길 22).,139943,1755,서울특별시 노원구 동일로216길 42,"(상계동,신상중학교)",37.6516027,127.0635236,02-932-0595,02-935-6387,http://sinsang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001717,신창중학교,3,공립,N,,38,59,48,61,44,81,7,3,0,0,137,204,341,,N,단설,주간,19840506,19840506,1135010200,서울특별시 노원구 월계동,805-5.,01874,1874,서울 노원구 월계로45길 92,"(월계동,신창중학교)",37.628237,127.047826,02-904-4206,02-998-2696,http://sc.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001718,염광중학교,3,사립,N,,37,59,48,64,43,71,0,0,0,0,128,194,322,,N,단설,주간,19661002,19651229,1135010200,서울특별시 노원구 월계동,820번지.,139724,1874,서울특별시 노원구 월계로45가길 9,", 노원구 월계동 820 (월계동)",37.62996,127.050482,02-906-1102,02-996-8145,http://yumkwang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001719,온곡중학교,3,공립,N,,92,72,100,91,89,87,6,0,0,0,287,250,537,,N,단설,주간,19910506,19910121,1135010500,서울특별시 노원구 상계동,687번지.,01678,1678,서울특별시 노원구 노원로 492,"(상계동,온곡중학교)",37.659989,127.06471,02-934-8908,02-938-8859,http://ongok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001720,월계중학교,3,공립,N,,37,64,53,64,48,73,5,3,0,0,143,204,347,,N,단설,주간,19810422,19810409,1135010200,서울특별시 노원구 월계동,602-1번지.,139848,1877,서울특별시 노원구 월계로45가길 54,(월계동),37.630568,127.052155,02-993-3115,02-990-7450,http://wolgye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001721,재현중학교,3,사립,N,,97,84,103,67,98,79,0,0,0,0,298,230,528,,N,단설,주간,19710401,19710303,1135010600,서울특별시 노원구 중계동,129-1.,01717,1717,서울특별시 노원구 덕릉로82길 64,"(중계동,재현중/고등학교)",37.6612887469172,127.080797956648,02-932-4816,02-6000-9358,http://jaehyun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001722,정의여자중학교,3,사립,N,,0,105,0,99,0,115,0,0,0,0,0,319,319,,N,단설,주간,19710130,19710130,1132010500,서울특별시 도봉구 쌍문동,150-1번지.,132716,1438,서울특별시 도봉구 노해로49길 69,", 정의여자중학교 (쌍문동)",37.653429,127.032048,02-3499-5300,02-991-7493,http://jeongeui.sen.ms.kr,녀,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001723,중계중학교,3,공립,N,,148,126,164,153,159,146,5,1,0,0,476,426,902,,N,단설,주간,19940506,19940105,1135010600,서울특별시 노원구 중계동,358-3번지.,139224,1712,서울특별시 노원구 덕릉로76길 23,(중계동),37.655099,127.075197,02-932-2545,02-932-2544,http://junggye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001724,중원중학교,3,공립,N,,58,49,67,75,84,85,6,2,0,0,215,211,426,,N,단설,주간,19910506,19910121,1135010600,서울특별시 노원구 중계동,511-3.,139865,1787,서울특별시 노원구 공릉로 420,"(중계동,중원중학교)",37.644038,127.068068,02-971-2788,02-949-5481,http://joongwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001725,중평중학교,3,공립,N,,137,127,135,142,146,165,3,2,0,0,421,436,857,,N,단설,주간,19900506,19900120,1135010400,서울특별시 노원구 하계동,271-2번지(중평1길 43번지).,01776,1776,서울특별시 노원구 동일로203길 87,"(하계동,중평중학교)",37.6369770063954,127.062335954216,02-977-3026,02-977-0683,http://jungpyong.sen.ms.kr/,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001726,창동중학교,3,공립,N,,118,92,114,103,136,126,4,2,0,0,372,323,695,,N,단설,주간,19830421,19830301,1132010600,서울특별시 도봉구 방학동,722번지(방학로88).,132854,1338,서울특별시 도봉구 방학로 32,", 창동중학교 (방학동)",37.662729,127.049644,02-2289-6600,02-954-8470,http://changdong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001727,창북중학교,3,공립,N,,89,73,94,68,88,98,0,0,0,0,271,239,510,,N,단설,주간,19870507,19861217,1132010700,서울특별시 도봉구 창동,683-27번지.,132925,1483,서울특별시 도봉구 노해로62길 33,"(창동,창북중학교)",37.6491143293136,127.038835432761,02-907-7006,02-991-9044,http://changbook.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010001728,창일중학교,3,공립,N,,92,93,118,104,130,112,0,0,0,0,340,309,649,,N,단설,주간,19911002,19910122,1132010700,서울특별시 도봉구 창동,369번지.,132911,1424,서울특별시 도봉구 노해로66길 60,"(창동,창일중학교)",37.648114,127.04713,02-994-5934,02-991-8804,http://changil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001729,청원중학교,3,사립,N,,101,92,114,90,95,90,0,0,0,0,310,272,582,,N,단설,주간,19550427,19550427,1135010500,서울특별시 노원구 상계동,641번지.,139822,1672,서울특별시 노원구 한글비석로 506,", 청원중학교 (상계동,청원초/중/고등학교)",37.666608,127.061668,02-3399-7878,02-3399-7860,http://cheongwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001730,태랑중학교,3,공립,N,,90,62,106,100,123,102,1,3,0,0,320,267,587,,N,단설,주간,20020507,20010611,1135010300,서울특별시 노원구 공릉동,117번지.,139800,1801,서울특별시 노원구 화랑로51나길 51,", 태랑중학교 (공릉동)",37.6269902,127.0912869,02-973-1355,02-973-1409,http://taerang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001731,하계중학교,3,공립,N,,111,105,132,133,153,149,2,2,0,0,398,389,787,,N,단설,주간,19830504,19821209,1135010400,서울특별시 노원구 하계동,231-4.,139230,1791,서울특별시 노원구 노원로 261-8,(하계동),37.640784,127.071573,02-3399-0200,02-948-2883,http://hagye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010001732,한천중학교,3,공립,N,,112,94,115,113,97,105,5,0,0,0,329,312,641,,N,단설,주간,19920429,19911030,1135010300,서울특별시 노원구 공릉동,481.,139242,1832,서울특별시 노원구 공릉로 265,", 한천중학교 (공릉동)",37.6313130463124,127.072441069662,02-948-5554,02-973-1310,http://hancheon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001924,경성중학교,3,사립,N,,105,0,105,0,127,0,0,0,0,0,337,0,337,,N,단설,주간,19671023,19670902,1144012400,서울특별시 마포구 연남동,369-1번지.,03977,3977,서울특별시 마포구 성미산로 111,", 경성중학교 (연남동,경성중고등학교)",37.5635098256662,126.919167411549,02-3140-1114,02-334-7533,http://gyeongseong.sen.ms.kr,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001925,광성중학교,3,사립,N,,121,0,125,0,140,0,0,0,0,0,386,0,386,,N,단설,주간,18940406,18940406,1144011100,서울특별시 마포구 신수동,91-20.,04097,4097,서울 마포구 신수로8길 20,"(신수동,광성중고등학교)",37.548432,126.936905,02-703-3456,02-3273-5120,http://kwangsung.sen.ms.kr,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001926,구산중학교,3,공립,N,,109,66,105,79,132,98,9,2,0,0,355,245,600,,N,단설,주간,19830419,19811209,1138010500,서울특별시 은평구 구산동,산 34번지.,122060,3429,서울특별시 은평구 갈현로15길 20-23,"(구산동,구산중학교)",37.6097635405678,126.909717166146,02-389-8785,02-385-3098,http://gusanjung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001927,대성중학교,3,사립,N,,140,0,142,0,171,0,0,0,0,0,453,0,453,,N,단설,주간,19690115,19690115,1138010400,서울특별시 은평구 갈현동,산53-1.,122802,3322,서울특별시 은평구 갈현로29길 51-24,", 대성중학교 (갈현동)",37.622193,126.909558,02-6252-1100,02-386-2534,https://dsms.sen.ms.kr,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001928,덕산중학교,3,공립,N,,47,60,46,78,41,72,3,0,0,0,137,210,347,,N,단설,주간,19880419,19880202,1138010900,서울특별시 은평구 신사동,265-4번지.,122889,3433,서울특별시 은평구 가좌로 400,(신사동),37.602014431371,126.90438142288,02-3146-7200,02-3146-7210,http://duksan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001929,동도중학교,3,사립,N,,89,124,123,105,102,140,0,0,0,0,314,369,683,,N,단설,주간,19620628,19550409,1144010900,서울특별시 마포구 염리동,150.,04140,4140,서울특별시 마포구 백범로 139,동도중학교,37.5467021309741,126.946905265945,02-716-5391,02-716-5392,http://dong-do.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001930,동명여자중학교,3,사립,N,,0,71,0,84,0,86,0,0,0,0,0,241,241,,N,단설,주간,19210603,19210603,1141010600,서울특별시 서대문구 천연동,31-1.,120040,3735,서울특별시 서대문구 독립문로 49,(천연동),37.5686166836099,126.962252305237,02-363-5043,02-363-5044,http://dongmyunggirls.sen.ms.kr,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001931,명지중학교,3,사립,N,,141,119,131,110,128,109,0,0,0,0,400,338,738,,N,단설,주간,19480412,19480412,1141011800,서울특별시 서대문구 홍은동,361-30.,120848,3656,서울특별시 서대문구 명지2길 56,(홍은동),37.5849118048152,126.92709217371,02-302-7072,02-303-6669,http://myongji.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001932,불광중학교,3,공립,N,,83,84,81,83,101,105,10,2,0,0,275,274,549,,N,단설,주간,19740920,19740920,1138010300,서울특별시 은평구 불광동,173번지.,122853,3359,서울특별시 은평구 불광로 180,", 불광중학교 (불광동)",37.623323,126.931642,02-384-6591,02-385-8357,http://bulgwang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001933,상신중학교,3,공립,N,,21,75,30,63,27,94,4,3,0,0,82,235,317,,N,단설,주간,19850506,19841208,1138010900,서울특별시 은평구 신사동,141.,122884,3447,서울특별시 은평구 증산로15길 61,(신사동),37.589784214393,126.906426068491,02-305-5139,02-374-4068,http://sangsin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001934,서연중학교,3,공립,N,,33,27,39,45,53,49,2,2,0,0,127,123,250,,N,단설,주간,19850506,19841208,1141011700,서울특별시 서대문구 연희동,267-1.,120110,3704,서울특별시 서대문구 연희로11마길 9-6,(연희동),37.568327,126.9275,02-332-7376,02-337-4059,http://seoyun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001935,서울여자중학교,3,공립,N,,0,209,0,229,0,219,0,5,0,0,0,662,662,,N,단설,주간,19550302,19550302,1144010900,서울특별시 마포구 염리동,128-2.,121872,4140,서울특별시 마포구 백범로25길 34,", 서울여자중학교 (염리동)",37.5486,126.948388,02-716-5041,02-3275-1112,http://seoul.sen.ms.kr,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001936,선일여자중학교,3,사립,N,,0,109,0,130,0,151,0,0,0,0,0,390,390,,N,단설,주간,19671028,19671028,1138010400,서울특별시 은평구 갈현동,240-1번지.,122050,3322,서울특별시 은평구 갈현로29길 27,", 선일여자중학교 (갈현동)",37.619716373314,126.912799687032,02-355-0161,02-355-9558,http://sunil.sen.ms.kr,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001937,선정중학교,3,사립,N,,116,59,153,75,124,78,0,0,0,0,393,212,605,,N,단설,주간,19500522,19500522,1138010400,서울특별시 은평구 갈현동,227-5.,122801,3327,서울특별시 은평구 서오릉로20길 19,", 선정중학교 (갈현동)",37.618573,126.9087,02-3156-1400,02-359-4758,https://sunjung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001938,성사중학교,3,공립,N,,39,48,45,63,54,75,2,1,0,0,140,187,327,,N,단설,주간,19810527,19801227,1144012500,서울특별시 마포구 성산동,124.,121849,3951,서울특별시 마포구 모래내로9길 16,", 성사중학교 (성산동)",37.5680894748525,126.912683326941,02-373-8002,02-309-2431,http://sungsa.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001939,성산중학교,3,공립,N,,73,60,81,79,99,99,5,0,0,0,258,238,496,,N,단설,주간,19671027,19680117,1144012200,서울특별시 마포구 합정동,덕일2길 9(구 365-1).,121884,4072,서울특별시 마포구 성지1길 32-13,(합정동),37.547275,126.915863,02-332-0306,02-332-8875,http://sungsan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001940,성서중학교,3,공립,N,,90,49,78,67,93,100,5,1,0,0,266,217,483,,N,단설,주간,19840419,19840109,1144012500,서울특별시 마포구 성산동,587-4.,121844,3965,서울특별시 마포구 성산로4길 42,(성산동),37.5627880268092,126.907953878201,02-3140-7100,02-338-1520,http://sungseo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001941,숭문중학교,3,사립,N,,160,0,175,0,174,0,0,0,0,0,509,0,509,,N,단설,주간,19060401,19060401,1144010800,서울특별시 마포구 대흥동,28번지.,121080,4126,서울특별시 마포구 숭문길 99,", 숭문중고등학교 (대흥동)",37.551585,126.945079,02-715-4463,02-711-2980,http://soongmoon.sen.ms.kr/,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001942,숭실중학교,3,사립,N,,106,0,121,0,132,0,0,0,0,0,359,0,359,,N,단설,주간,18971010,18971010,1138010900,서울특별시 은평구 신사동,300-88번지.,122890,3445,서울특별시 은평구 은평터널로7길 6,(신사동),37.593288,126.905239,02-373-7641,02-302-1681,https://soongsil.sen.ms.kr/,남,both
