"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003469","왜관동부초등학교","02","공립","N","","6학년","여자","45","0.00","","14","","","","27.9","","133.5","22.2","","1","2.1","8","16.7","34","70.8","5","10.4","0","0","48"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003470","왜관중앙초등학교","02","공립","N","","5학년","남자","60.7","0.00","","10.2","","","","18.1","10","","21.8","","1","3.8","6","23.1","13","50","6","23.1","0","0","26"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003470","왜관중앙초등학교","02","공립","N","","5학년","여자","48.8","0.00","","18.2","","","","18","10.3","","20.8","","2","4.9","13","31.7","21","51.2","5","12.2","0","0","41"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003470","왜관중앙초등학교","02","공립","N","","6학년","남자","102.5","0.00","","7.8","","","","22.5","10","","22.9","","1","2.7","14","37.8","16","43.2","6","16.2","0","0","37"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003470","왜관중앙초등학교","02","공립","N","","6학년","여자","99","0.00","","17.8","","","","19.9","10.5","","19.5","","3","12","14","56","8","32","0","0","0","0","25"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003471","왜관초등학교","02","공립","Y","학교장이 감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003472","인평초등학교","02","공립","Y","감염병으로 인한 학생건강체력 평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003473","장곡초등학교","02","공립","Y","2020년 코로나로 인하여 미실시(체육건강과-16461호)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003474","지천초등학교","02","공립","Y","2020학년도에는 교육청 주관 학교평가를 실시하지 않았으며, 학교자체평가도 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003475","학림초등학교","02","공립","Y","코로나19로 인해 건강체력평가 실시 생략함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003551","곡강초등학교","02","공립","N","","5학년","남자","115.5","0.00","","","6.5","","","18.2","7","","23","","0","0","1","50","1","50","0","0","0","0","2"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003551","곡강초등학교","02","공립","N","","5학년","여자","91.2","0.00","","","7","","","18.5","9.7","","24.4","","0","0","3","60","2","40","0","0","0","0","5"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003551","곡강초등학교","02","공립","N","","6학년","남자","64.5","0.00","","","7","","","27","8.3","","21.5","","0","0","2","100","0","0","0","0","0","0","2"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003551","곡강초등학교","02","공립","N","","6학년","여자","96.7","0.00","","","8","","","21.9","8.5","","21.6","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003555","구룡포초등학교","02","공립","Y","2020학년도 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003557","구정초등학교","02","공립","Y","코로나19로 인한 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003558","기계초등학교","02","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003563","기북초등학교","02","공립","Y","감영병 상황 고려로 2020학년도 학생건강체력평가 미실시로 제외","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003566","남성초등학교","02","공립","N","","5학년","남자","","7.13","","11.4","","","","18.3","","122.6","22.4","","0","0","1","20","3","60","0","0","1","20","5"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003566","남성초등학교","02","공립","N","","5학년","여자","","6.16","","17.1","","","","22.1","","115.7","21.9","","0","0","2","33.3","4","66.7","0","0","0","0","6"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003566","남성초등학교","02","공립","N","","6학년","남자","","6.47","","17.1","","","","23.6","","138","20.5","","0","0","1","50","0","0","1","50","0","0","2"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003566","남성초등학교","02","공립","N","","6학년","여자","","7.27","","5","","","","18.9","","136.3","18.3","","0","0","1","33.3","1","33.3","1","33.3","0","0","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003568","달전초등학교","02","공립","Y","코로나로 인한 체력검사 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003570","대도초등학교","02","공립","Y","코로나로 인한  미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003572","대보초등학교","02","공립","Y","코로나19로 인해 학생건강체력평가 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003574","대송초등학교","02","공립","Y","2020학년도 PAPS 측정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003577","대잠초등학교","02","공립","Y","2020학년도 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003578","대해초등학교","02","공립","Y","2020학년도 실시하지 않음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003580","동해초등학교","02","공립","Y","2020학년도 학생건강체력평가(PAPS) 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003583","두호남부초등학교","02","공립","Y","2020학년도 학생건강체력평가를 실시하지 않음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003584","두호초등학교","02","공립","Y","체육건강과 - 16461 (2020.9.25.), 2020학년도 학생 건강체력평가 실시 생략 승인교임.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003586","문덕초등학교","02","공립","Y","2020학년도 PAPS 측정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003587","문충초등학교","02","공립","Y","2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003594","상대초등학교","02","공립","N","","5학년","남자","78.7","0.00","","8.3","","","","18.4","10.4","","21.8","","0","0","5","21.7","15","65.2","3","13","0","0","23"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003594","상대초등학교","02","공립","N","","5학년","여자","72.4","0.00","","11.9","","","","17.7","10.8","","20.6","","0","0","9","45","10","50","1","5","0","0","20"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003594","상대초등학교","02","공립","N","","6학년","남자","80.2","0.00","","7.3","","","","21.7","9.8","","23.1","","0","0","1","5.9","14","82.4","2","11.8","0","0","17"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003594","상대초등학교","02","공립","N","","6학년","여자","75.7","0.00","","13.4","","","","28.3","10.4","","21.6","","0","0","10","47.6","9","42.9","2","9.5","0","0","21"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003599","송라초등학교","02","공립","N","","5학년","남자","64","0.00","","12.8","","","","17.3","9.4","","18","","0","0","2","100","0","0","0","0","0","0","2"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003599","송라초등학교","02","공립","N","","5학년","여자","4","0.00","","14","","","","19.6","11","","25","","0","0","0","0","0","0","1","100","0","0","1"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003599","송라초등학교","02","공립","N","","6학년","남자","70.3","0.00","","6.6","","","","20.8","9.8","","21.2","","0","0","2","66.7","0","0","1","33.3","0","0","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003599","송라초등학교","02","공립","N","","6학년","여자","57","0.00","","15.8","","","","21.8","9.8","","20.2","","0","0","1","25","3","75","0","0","0","0","4"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003601","송림초등학교","02","공립","N","","5학년","남자","50.7","0.00","","13.3","","","","17.6","","139.3","21.8","","0","0","3","15.8","11","57.9","5","26.3","0","0","19"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003601","송림초등학교","02","공립","N","","5학년","여자","41","0.00","","17.3","","","","17.8","","117.8","21.5","","0","0","4","21.1","7","36.8","7","36.8","1","5.3","19"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003601","송림초등학교","02","공립","N","","6학년","남자","57.4","0.00","","8.3","","","","21","","151.6","23.2","","0","0","5","25","8","40","6","30","1","5","20"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003601","송림초등학교","02","공립","N","","6학년","여자","44.6","0.00","","17.4","","","","18.6","","139.4","22.5","","0","0","5","27.8","8","44.4","4","22.2","1","5.6","18"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003603","신광초등학교","02","공립","N","","5학년","남자","71.4","0.00","","0.1","","","","17.4","","117.8","24.4","","0","0","0","0","2","40","1","20","2","40","5"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003603","신광초등학교","02","공립","N","","5학년","여자","79","0.00","","14.5","","","","21.2","","140.8","21.7","","2","40","1","20","1","20","1","20","0","0","5"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003603","신광초등학교","02","공립","N","","6학년","남자","82","0.00","","10.1","","","","22.4","","151.2","22.7","","0","0","1","25","2","50","1","25","0","0","4"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003603","신광초등학교","02","공립","N","","6학년","여자","57.8","0.00","","15.6","","","","22.4","","154.5","21.6","","0","0","2","50","2","50","0","0","0","0","4"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003606","신흥초등학교","02","공립","N","","5학년","남자","40.8","0.00","","7.5","","","","18.3","","128.2","22.1","","0","0","1","5","11","55","7","35","1","5","20"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003606","신흥초등학교","02","공립","N","","5학년","여자","37.4","0.00","","7.4","","","","17.8","","116.3","20.5","","0","0","3","11.1","13","48.1","9","33.3","2","7.4","27"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003606","신흥초등학교","02","공립","N","","6학년","남자","49.9","0.00","","8.2","","","","23.8","","140","24","","0","0","3","11.5","13","50","10","38.5","0","0","26"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003606","신흥초등학교","02","공립","N","","6학년","여자","39.1","0.00","","12.2","","","","20","","126.3","20.3","","0","0","5","16.1","16","51.6","10","32.3","0","0","31"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003607","양포초등학교","02","공립","Y","2020학년도 코로나로 인해 팝스 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003609","양학초등학교","02","공립","Y","2020년에는 PAPS 체력측정을 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003610","연일초등학교","02","공립","Y","시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003611","연일형산초등학교","02","공립","Y","코로나 19로 인해 2020학년도 학생건강체력평가를 실시하지 않음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003612","오천초등학교","02","공립","Y","코로나로 인한 체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003613","용흥초등학교","02","공립","Y","도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략한 학교","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003614","월포초등학교","02","공립","Y","코로나 19 상황에서 PAPS 운영시 전염에 대한 우려로 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003615","유강초등학교","02","공립","Y","전년도(2020) 건강체력평가 제외 학교임","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003617","이동초등학교","02","공립","Y","감염병 상황 고려 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003618","인덕초등학교","02","공립","Y","감염병 상황을 고려하여 2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003620","장기초등학교","02","공립","Y","2020학년도 학생 건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003621","장기초등학교모포분교장","02","공립","Y","2020학년도 학생 건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003625","장량초등학교","02","공립","Y","코로나19로 인해 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003626","장성초등학교","02","공립","Y","2020학년도에는 학생체력평가를 미실시하였음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003628","죽도초등학교","02","공립","Y","2020학년도 코로나19로 인한 PAPS측정 불가","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003631","죽장초등학교","02","공립","N","","5학년","남자","101.5","0.00","","11.8","","","","21.6","9.6","","19.9","","2","33.3","1","16.7","3","50","0","0","0","0","6"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003631","죽장초등학교","02","공립","N","","5학년","여자","43.7","0.00","","14.2","","","","20","10.4","","21.9","","0","0","1","33.3","1","33.3","1","33.3","0","0","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003631","죽장초등학교","02","공립","N","","6학년","남자","36.3","0.00","","8.5","","","","24.8","12.8","","32.5","","0","0","0","0","2","66.7","0","0","1","33.3","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003631","죽장초등학교","02","공립","N","","6학년","여자","92","0.00","","12.5","","","","25.5","9","","20.2","","0","0","1","100","0","0","0","0","0","0","1"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003635","죽장초등학교상옥분교장","02","공립","Y","2020학년도 학생건강체력평가 대상학생이 없음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003638","죽천초등학교","02","공립","Y","감염병 예방을 위해 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003640","창포초등학교","02","공립","N","","5학년","남자","40.8","0.00","","8.6","","","","18.2","","115.3","23.2","","0","0","5","12.2","12","29.3","23","56.1","1","2.4","41"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003640","창포초등학교","02","공립","N","","5학년","여자","37.4","0.00","","11.5","","","","16.5","","103.6","20.6","","0","0","4","10.5","15","39.5","17","44.7","2","5.3","38"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003640","창포초등학교","02","공립","N","","6학년","남자","59.9","0.00","","9.4","","","","22","","151.7","21.7","","1","3.7","8","29.6","12","44.4","6","22.2","0","0","27"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003640","창포초등학교","02","공립","N","","6학년","여자","42.9","0.00","","16.7","","","","18.4","","117.3","20.8","","0","0","1","5.3","11","57.9","7","36.8","0","0","19"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003641","청림초등학교","02","공립","Y","전년도 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003644","청하초등학교","02","공립","N","","5학년","남자","","5.27","","11.7","","","","24.8","9.6","","22.2","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003644","청하초등학교","02","공립","N","","5학년","여자","","6.00","","14.8","","","","19.9","10.4","","20.7","","0","0","3","42.9","4","57.1","0","0","0","0","7"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003644","청하초등학교","02","공립","N","","6학년","남자","","7.40","","7","","","","23.7","12","","33.2","","0","0","0","0","0","0","1","100","0","0","1"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003644","청하초등학교","02","공립","N","","6학년","여자","","5.33","","19.5","","","","22.8","9.7","","22.1","","1","25","2","50","1","25","0","0","0","0","4"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003648","포항남부초등학교","02","공립","Y","코로나 인해 2020학년도 학생건강체력 평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003649","포항대흥초등학교","02","공립","Y","시도교육감 및 교육장의 승인 받아 2020학년도 학생건강체력평가 실시 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003650","포항동부초등학교","02","공립","Y","2020학년도 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003651","포항송도초등학교","02","공립","Y","학교장이 감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003652","포항영흥초등학교","02","공립","Y","2020학년도 학생 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003653","포항제철초등학교","02","사립","Y","코로나19로 인하여 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003655","포항제철지곡초등학교","02","사립","Y","2020학년도에는 코로나로 인해 실시하지 않음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003656","포항중앙초등학교","02","공립","Y","코로나-19 로 인해 2020학년도 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003657","포항초등학교","02","공립","Y","2020학년도 학생 건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003658","포항항도초등학교","02","공립","Y","코로나-19로 인해  2020학년도 학생 건강체력평사 실시를 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003659","항구초등학교","02","공립","Y","시도교육감 및 교육장의 승인을 받아 2020학년도 학생 건강체력 평가 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003661","효자초등학교","02","공립","Y","학교장이 감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략하여 2021공시 대상 항목에서 제외함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003662","흥해남산초등학교","02","공립","Y","2020학년도에 학생체력증진 항목을 실시하지 않음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003663","흥해서부초등학교","02","공립","N","","5학년","남자","81.6","0.00","","12","","","52.6","","","162.1","22.1","","0","0","4","50","4","50","0","0","0","0","8"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003663","흥해서부초등학교","02","공립","N","","5학년","여자","86.5","0.00","","14.5","","","39.7","","","162.2","21","","1","16.7","2","33.3","3","50","0","0","0","0","6"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003663","흥해서부초등학교","02","공립","N","","6학년","남자","89.2","0.00","","6.6","","","89.5","","","174.1","17.8","","1","16.7","4","66.7","1","16.7","0","0","0","0","6"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003663","흥해서부초등학교","02","공립","N","","6학년","여자","69.5","0.00","","14.5","","","35","","","156.5","21.5","","1","25","0","0","3","75","0","0","0","0","4"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003664","흥해초등학교","02","공립","Y","코로나19로 인한 건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150004975","하양초등학교화성분교장","02","공립","Y","시도교육감 및 교육장의 승인을 받아 2020학년도 학생 건강체력평가 실시를 생략한 학교","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150005602","구평남부초등학교","02","공립","Y","PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150006026","김천동신초등학교","02","공립","Y","감염병 상황을 고려하여 2020학년도 학생건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006027","녹전초등학교원천분교장","02","공립","Y","감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략한 학교","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150006029","사동초등학교","02","공립","N","","5학년","남자","","5.42","","16.7","","","","18.5","8.6","","23","","7","11.5","22","36.1","31","50.8","1","1.6","0","0","61"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150006029","사동초등학교","02","공립","N","","5학년","여자","","6.14","","18","","","","18","8.9","","20.5","","4","7.8","32","62.7","15","29.4","0","0","0","0","51"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150006029","사동초등학교","02","공립","N","","6학년","남자","","5.35","","11.1","","","","23.2","7.7","","22.9","","6","8.5","32","45.1","31","43.7","2","2.8","0","0","71"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150006029","사동초등학교","02","공립","N","","6학년","여자","","6.06","","16.2","","","","19","8.1","","20.8","","3","5.3","37","64.9","16","28.1","1","1.8","0","0","57"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150006030","성암초등학교","02","공립","Y","2020학년도 학생건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","4학년","남자","67.2","0.00","","","7.2","","","17.8","10.6","","20.5","","4","6.2","22","33.8","27","41.5","12","18.5","0","0","65"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","4학년","여자","48.7","0.00","","","7.8","","","15.8","11.1","","19.1","","1","1.6","23","37.7","36","59","1","1.6","0","0","61"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","5학년","남자","57.2","0.00","","7.1","","","","20.6","10.5","","21.5","","0","0","16","22.9","33","47.1","20","28.6","1","1.4","70"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","5학년","여자","47.2","0.00","","12.1","","","","19.5","10.6","","19.7","","2","2.6","20","25.6","44","56.4","12","15.4","0","0","78"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","6학년","남자","56.5","0.00","","3.5","","","","22.9","10.1","","21.5","","0","0","10","10.5","54","56.8","27","28.4","4","4.2","95"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150006032","안동강남초등학교","02","공립","N","","6학년","여자","38.2","0.00","","12","","","","20.7","11.2","","19.6","","0","0","12","18.2","34","51.5","18","27.3","2","3","66"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150006034","구미사곡초등학교","02","공립","N","","5학년","남자","","8.28","","5.8","","","","13.7","10.7","","21.5","","0","0","1","2.3","16","36.4","24","54.5","3","6.8","44"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150006034","구미사곡초등학교","02","공립","N","","5학년","여자","","9.46","","8.5","","","","13.4","11.3","","19.5","","0","0","0","0","18","43.9","20","48.8","3","7.3","41"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150006034","구미사곡초등학교","02","공립","N","","6학년","남자","","7.48","","5.9","","","","18.3","10.8","","23.7","","0","0","3","7.3","13","31.7","20","48.8","5","12.2","41"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150006034","구미사곡초등학교","02","공립","N","","6학년","여자","","8.16","","13.7","","","","15.8","11.2","","21.6","","0","0","0","0","22","51.2","18","41.9","3","7","43"
